date,fuel_type,price,data_file
2020-07-10,UNLEADED_100,1.614,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_10_07_2020.pdf
2020-07-17,UNLEADED_100,1.617,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_17_07_2020.pdf
2020-07-24,UNLEADED_100,1.622,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_24_07_2020.pdf
2020-08-07,UNLEADED_100,1.612,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_07_08_2020.pdf
2020-08-14,UNLEADED_100,1.613,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_14_08_2020.pdf
2020-08-21,UNLEADED_100,1.619,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_21_08_2020.pdf
2020-08-28,UNLEADED_100,1.618,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_28_08_2020.pdf
2020-09-04,UNLEADED_100,1.615,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_04_09_2020.pdf
2020-09-11,UNLEADED_100,1.61,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_11_09_2020.pdf
2020-09-18,UNLEADED_100,1.608,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_18_09_2020.pdf
2020-09-25,UNLEADED_100,1.607,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_25_09_2020.pdf
2020-10-02,UNLEADED_100,1.61,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_02_10_2020.pdf
2020-10-09,UNLEADED_100,1.609,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_09_10_2020.pdf
2020-10-16,UNLEADED_100,1.607,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_16_10_2020.pdf
2020-10-23,UNLEADED_100,1.604,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_23_10_2020.pdf
2020-10-30,UNLEADED_100,1.597,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_30_10_2020.pdf
2020-11-06,UNLEADED_100,1.592,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_06_11_2020.pdf
2020-11-13,UNLEADED_100,1.596,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_13_11_2020.pdf
2020-11-20,UNLEADED_100,1.598,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_20_11_2020.pdf
2020-11-27,UNLEADED_100,1.599,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_27_11_2020.pdf
2020-12-04,UNLEADED_100,1.604,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_04_12_2020.pdf
2020-12-11,UNLEADED_100,1.603,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_11_12_2020.pdf
2020-12-18,UNLEADED_100,1.606,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_18_12_2020.pdf
2020-12-25,UNLEADED_100,1.609,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_25_12_2020.pdf
2020-01-03,UNLEADED_95,1.59,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_03_01_2020.pdf
2020-01-10,UNLEADED_95,1.598,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_10_01_2020.pdf
2020-01-17,UNLEADED_95,1.593,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_17_01_2020.pdf
2020-01-24,UNLEADED_95,1.59,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_24_01_2020.pdf
2020-01-31,UNLEADED_95,1.575,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_31_01_2020.pdf
