date,fuel_type,price,data_file
2012-10-05,UNLEADED_95,1.768,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_05_10_2012.pdf
2012-10-12,UNLEADED_95,1.777,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_12_10_2012.pdf
2012-10-19,UNLEADED_95,1.775,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_19_10_2012.pdf
2012-10-26,UNLEADED_95,1.732,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_26_10_2012.pdf
2012-11-02,UNLEADED_95,1.694,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_02_11_2012.pdf
2012-11-09,UNLEADED_95,1.683,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_09_11_2012.pdf
2012-11-16,UNLEADED_95,1.68,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_16_11_2012.pdf
2012-11-23,UNLEADED_95,1.679,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_23_11_2012.pdf
2012-11-30,UNLEADED_95,1.684,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_30_11_2012.pdf
2012-12-07,UNLEADED_95,1.69,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_07_12_2012.pdf
2012-12-14,UNLEADED_95,1.685,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_14_12_2012.pdf
2012-12-21,UNLEADED_95,1.683,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_21_12_2012.pdf
2012-12-28,UNLEADED_95,1.675,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_28_12_2012.pdf
2013-01-04,DIESEL,1.403,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_04_01_2013.pdf
2013-01-11,DIESEL,1.408,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_11_01_2013.pdf
2013-01-18,DIESEL,1.416,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_18_01_2013.pdf
2013-01-25,DIESEL,1.416,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_25_01_2013.pdf
2013-02-01,DIESEL,1.415,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_01_02_2013.pdf
2013-02-08,DIESEL,1.416,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_08_02_2013.pdf
2013-02-15,DIESEL,1.431,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_15_02_2013.pdf
2013-02-22,DIESEL,1.444,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_22_02_2013.pdf
2013-03-01,DIESEL,1.444,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_01_03_2013.pdf
2013-03-08,DIESEL,1.435,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_08_03_2013.pdf
2013-03-15,DIESEL,1.419,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_15_03_2013.pdf
2013-03-22,DIESEL,1.411,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_22_03_2013.pdf
2013-03-29,DIESEL,1.399,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_29_03_2013.pdf
2013-04-05,DIESEL,1.402,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_05_04_2013.pdf
2013-04-12,DIESEL,1.393,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_12_04_2013.pdf
2013-04-19,DIESEL,1.362,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_19_04_2013.pdf
2013-04-26,DIESEL,1.348,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_26_04_2013.pdf
2013-05-03,DIESEL,1.344,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_03_05_2013.pdf
2013-05-10,DIESEL,1.344,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_10_05_2013.pdf
2013-05-17,DIESEL,1.348,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_17_05_2013.pdf
2013-05-24,DIESEL,1.363,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_24_05_2013.pdf
2013-05-31,DIESEL,1.364,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_31_05_2013.pdf
2013-06-07,DIESEL,1.363,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_07_06_2013.pdf
2013-06-14,DIESEL,1.359,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_14_06_2013.pdf
2013-06-21,DIESEL,1.355,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_21_06_2013.pdf
2013-06-28,DIESEL,1.354,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_28_06_2013.pdf
2013-07-05,DIESEL,1.358,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_05_07_2013.pdf
2013-07-12,DIESEL,1.376,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_12_07_2013.pdf
2013-07-19,DIESEL,1.387,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_19_07_2013.pdf
2013-07-26,DIESEL,1.391,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_26_07_2013.pdf
2013-08-02,DIESEL,1.385,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_02_08_2013.pdf
2013-08-09,DIESEL,1.379,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_09_08_2013.pdf
2013-08-16,DIESEL,1.378,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_16_08_2013.pdf
2013-08-23,DIESEL,1.383,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_23_08_2013.pdf
2013-08-30,DIESEL,1.388,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_30_08_2013.pdf
2013-09-06,DIESEL,1.4,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_06_09_2013.pdf
2013-09-13,DIESEL,1.405,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_13_09_2013.pdf
2013-09-20,DIESEL,1.403,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_20_09_2013.pdf
2013-09-27,DIESEL,1.392,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_27_09_2013.pdf
2013-10-04,DIESEL,1.381,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_04_10_2013.pdf
2013-10-11,DIESEL,1.376,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_11_10_2013.pdf
2013-10-18,DIESEL,1.376,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_18_10_2013.pdf
2013-10-25,DIESEL,1.374,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_25_10_2013.pdf
2013-11-01,DIESEL,1.363,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_01_11_2013.pdf
2013-11-08,DIESEL,1.357,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_08_11_2013.pdf
2013-11-15,DIESEL,1.353,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_15_11_2013.pdf
2013-11-22,DIESEL,1.354,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_22_11_2013.pdf
2013-11-29,DIESEL,1.359,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_29_11_2013.pdf
2013-12-06,DIESEL,1.363,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_06_12_2013.pdf
2013-12-13,DIESEL,1.368,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_13_12_2013.pdf
2013-12-20,DIESEL,1.367,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_20_12_2013.pdf
2013-12-27,DIESEL,1.368,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_27_12_2013.pdf
2013-01-04,DIESEL_HEATING,0.963,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_04_01_2013.pdf
2013-01-11,DIESEL_HEATING,0.954,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_11_01_2013.pdf
2013-01-18,DIESEL_HEATING,0.95,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_18_01_2013.pdf
2013-01-25,DIESEL_HEATING,0.939,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_25_01_2013.pdf
2013-02-01,DIESEL_HEATING,0.947,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_01_02_2013.pdf
2013-02-08,DIESEL_HEATING,0.95,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_08_02_2013.pdf
2013-02-15,DIESEL_HEATING,0.957,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_15_02_2013.pdf
2013-02-22,DIESEL_HEATING,0.961,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_22_02_2013.pdf
2013-03-01,DIESEL_HEATING,0.961,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_01_03_2013.pdf
2013-03-08,DIESEL_HEATING,0.954,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_08_03_2013.pdf
2013-03-15,DIESEL_HEATING,0.942,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_15_03_2013.pdf
2013-03-22,DIESEL_HEATING,0.942,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_22_03_2013.pdf
2013-03-29,DIESEL_HEATING,0.938,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_29_03_2013.pdf
2013-04-05,DIESEL_HEATING,0.932,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_05_04_2013.pdf
2013-04-12,DIESEL_HEATING,0.921,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_12_04_2013.pdf
2013-04-19,DIESEL_HEATING,0.888,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_19_04_2013.pdf
2013-04-26,DIESEL_HEATING,0.87,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_26_04_2013.pdf
2013-10-18,DIESEL_HEATING,0.905,http://www.fuelprices.gr/files/deltia/EBDOM_DELTIO_18_10_2013.pdf
